嚜燕ostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd,,
2018/12/16,300142,1,3665,4,1,3,8.04,3.5,1696,383,C27,,
2018/12/15,300142,6,3084.17,1,0.83,1.17,5.44,2.83,75471,141.33,C27,,
2018/11/15,300142,8,4670.63,2.25,2,2,5.78,2.5,176664.83,191.17,C27,,
2018/11/14,300142,7,2323.71,0.14,0.14,0.86,4.69,2.5,153137.71,81.71,C27,,
2018/11/12,300142,4,9279.5,3.25,2.25,1.5,3.16,2.83,1002.33,239,C27,,
2018/11/9,300142,12,5793.42,4.33,0.67,1.42,5.26,3,110747.5,169.7,C27,,
2018/10/26,300142,2,2697.5,0,0,0.5,10.05,2.75,142033,3,C27,,
2018/10/24,300142,9,9466.67,2.67,1.89,1.78,5.66,2.5,104734.89,149,C27,,
2018/10/12,300142,2,16520.5,2.5,2.5,1,3.08,3,1315,71.5,C27,,
2018/8/29,300142,1,39326,7,7,0,5.42,4,2344,0,C27,,
2018/8/28,300142,1,40807,172,171,4,0.48,2.5,60,388,C27,,
2018/8/27,300142,2,10948,17.5,1.5,0,0.25,2.5,354,317,C27,,
2018/10/1,300142,1,22905,16,5,1,2.39,3,33,360,C27,,
2018/9/22,300142,1,19513,7,5,3,9.13,3.5,368,380,C27,,
2018/9/13,300142,1,12416,6,5,4,9.1,3.5,368,377,C27,,
2018/8/12,300142,1,11353,12,0,4,5.51,2.5,32,347,C27,,
2018/8/1,300142,2,65246.5,80.5,13.5,8,3.05,3.5,4991,14723,C27,,
2018/8/8,300142,1,8960,6,4,1,5.64,3.5,306,384,C27,,
2018/7/31,300142,1,2928,1,1,0,0.26,3.5,9298,299,C27,,
2018/3/8,300142,4,31779.5,83.5,2.25,4.5,2.15,4,2170,333,C27,,
2018/4/2,300142,1,34931,16,8,4,2.58,3,2044,360,C27,,
2018/3/25,300142,1,46771,151,16,4,2.2,4,2170,331,C27,,
2018/3/11,300142,1,38052,43,36,15,8.59,3.5,372,349,C27,,
2018/5/19,300142,1,45247,39,21,11,8.78,3.5,368,377,C27,,
2018/4/9,300142,1,60649,15,15,8,5.04,4,2409,0,C27,,
2018/7/11,300142,1,26663,51,28,20,9.16,3.5,583,303,C27,,
2018/6/26,300142,1,28666,31,17,16,9.12,3.5,588,359,C27,,
2018/6/20,300142,1,53249,91,9,3,1.67,4,11934,392,C27,,
2018/6/13,300142,1,33029,58,19,12,9.09,3.5,602,8796,C27,,
2018/2/14,300142,1,30262,17,15,12,1.31,2.5,207,396,C27,,
2018/12/13,300143,4,3489.5,0.25,0.25,0.75,4.74,2.5,194613.25,0,C27,,
2018/12/28,300143,3,2430,0,0,0.33,6.37,3.5,249048.67,105,C27,,
2018/12/27,300143,1,2250,0,0,1,0.83,2.5,938,315,C27,,
2018/12/24,300143,5,2014.4,0.2,0.2,0.2,4.76,2.63,205296,2.25,C27,,
2018/12/25,300143,5,2269,0,0,0.4,4.85,3.13,207309.5,78.75,C27,,
2018/12/21,300143,2,2061.5,0,0,0.5,6.67,3.75,408822,157.5,C27,,
2018/12/19,300143,2,2259.5,0,0,0,6.47,2.75,383433,5,C27,,
2018/9/20,300143,1,24522,10,10,1,5.48,3,647,0,C27,,
2018/10/13,300143,1,2397,1,0,0,1.91,3,1307,308,C27,,
2018/11/12,300143,6,1707.17,0.33,0.33,0.33,3.83,2.6,170939,155,C27,,
2018/11/14,300143,7,1333.29,0,0,0.57,3.89,2.7,165890.2,145,C27,,
2018/11/5,300143,4,1723.75,0,0,1,4.6,3.25,237748.25,247,C27,,
2018/3/16,300143,1,10118,5,5,2,7.03,5,4058,391,C27,,
2018/4/30,300143,1,26347,28,11,3,6.7,3.5,824,375,C27,,
2018/6/25,300143,2,8231,7,1.5,0.5,3.99,3.25,718.5,347,C27,,
2018/7/28,300143,1,21392,30,10,1,8.89,4.5,2744,377,C27,,
2018/3/2,300143,1,116392,38,25,9,6.53,3.5,822,373,C27,,
2018/12/26,300144,5,1378,0.2,0,0.2,4.56,2.8,167613.6,139.6,R87,,
2018/12/29,300144,4,3309.25,1.25,0,1.25,6.48,3.25,54402,85.25,R87,,
2018/12/28,300144,13,3075.08,1.38,0.77,1.15,5.87,3,160403,69.67,R87,,
2018/12/27,300144,8,2039.13,0.5,0.13,0.38,6.3,3.5,252983.67,38.67,R87,,
2018/10/24,300144,9,3046.67,1,0.67,0.44,5.47,2.81,152807.13,141.25,R87,,
2018/12/4,300144,4,2764.75,0,0,1.25,6.87,3,76607,111.33,R87,,
2018/11/17,300144,1,2760,0,0,0,12.42,4.5,238780,0,R87,,
2018/11/7,300144,3,2827.33,0.67,0.33,0,6.41,3.67,96019,221.67,R87,,
2018/11/26,300144,5,4318.4,0.8,0.8,2.2,3.55,2.6,778.8,226.4,R87,,
2018/11/27,300144,3,2639,2.33,2.33,0.33,6.96,3.33,76809,236.67,R87,,
2018/10/15,300144,8,4227.13,0.5,0.5,0.25,5.99,3.21,133426,174.14,R87,,
2018/10/18,300144,8,4481.25,0.13,0.13,0.13,5.45,3.07,134814.14,230.29,R87,,
2018/12/21,300144,3,3439.33,10.67,6,0.67,9.76,3.83,332106.33,105.33,R87,,
2018/10/25,300144,10,2014.8,0,0,0,6.23,3.1,57551,254.6,R87,,
2018/10/22,300144,4,2287.75,0,0,0.75,4.73,2.5,224013.75,160,R87,,
2018/12/5,300144,3,3370.33,2.33,1.67,1.33,5.68,3,77760,186.33,R87,,
2018/11/10,300144,1,4245,1,1,0,12.4,4.5,255754,0,R87,,
2018/11/14,300144,4,1735.5,0,0,0.75,6.27,2.88,207084,146.25,R87,,
2018/10/12,300144,1,3722,2,0,0,4.11,4,8630,378,R87,,
2018/11/13,300144,1,2198,0,0,0,12.41,5,841590,0,R87,,
2018/12/7,300144,1,1763,0,0,0,5.54,3,1185,336,R87,,
2018/12/14,300144,4,4644.75,0.75,0.75,2.75,6.34,3.13,57153.75,30.25,R87,,
2018/11/23,300144,11,2478.82,0,0,0.18,5.44,2.5,128625.5,131.13,R87,,
2018/11/12,300144,3,8236,9.67,4.67,1.67,7.84,3.83,317338.33,127,R87,,
2018/11/15,300144,6,2664.5,0.83,0.33,0.67,5.6,2.5,168613.2,102.6,R87,,
2018/11/5,300144,3,7376.33,1.33,1.33,0.67,2.71,2.5,1222,121.67,R87,,
2018/12/15,300144,1,2800,1,1,2,12.5,4.5,226024,0,R87,,
2018/10/20,300144,1,3363,0,0,0,12.35,5,281467,0,R87,,
2018/12/6,300144,3,2379.33,0.33,0,0.33,10.16,4.17,342938.33,111.33,R87,,
2018/11/21,300144,4,1613.5,0.25,0.25,0,6.04,2.5,277028,18.33,R87,,
2018/10/19,300144,7,6708,0.86,0.86,0.57,4.88,2.75,156410.5,137.17,R87,,
2018/10/10,300144,1,13699,29,28,1,10.33,4,2985,378,R87,,
2018/10/29,300144,8,4016,0.25,0.25,0.13,6.34,3,1433.25,242.75,R87,,
2018/12/8,300144,1,3082,1,1,0,12.48,4.5,232301,0,R87,,
2018/12/18,300144,7,5057.86,2,1.29,0.29,5.91,2.93,143113.86,104.14,R87,,
2018/11/9,300144,2,3702.5,1,0.5,0.5,8.94,4,425027.5,183.5,R87,,
2018/11/19,300144,14,2331.36,4.71,3.36,1.36,4.71,2.63,101986.88,191.13,R87,,
2018/11/6,300144,2,2823.5,0.5,0.5,0,12.39,5,581283.5,0,R87,,
2018/12/19,300144,1,3712,2,2,1,12.51,4.5,221112,0,R87,,
2018/10/16,300144,5,8636.2,3.4,3,0,8.91,4.25,294576,80.5,R87,,
2018/12/1,300144,1,2534,0,0,0,12.46,4.5,226024,0,R87,,
2018/11/1,300144,3,4248,1.33,1,0,8.81,3.83,402467,119,R87,,
2018/12/20,300144,2,2599,0.5,0.5,0,6.71,3.5,385293,111.5,R87,,
2018/10/26,300144,10,8392.6,0.5,0.5,0.3,8.28,3,89580,5,R87,,
2018/11/4,300144,1,2629,0,0,0,5.35,3,109,4,R87,,
2018/10/31,300144,7,4729.57,1.14,1.14,0.43,4.97,3,164718.57,133.14,R87,,
2018/11/8,300144,7,4162,2.14,1.14,0.14,5.89,2.57,125531.57,568.43,R87,,
2018/12/24,300144,2,1960,0.5,0.5,0.5,7.06,3.5,387172,0,R87,,
2018/10/14,300144,2,27236,3.5,3.5,1.5,5.55,3.5,2583,0,R87,,
2018/11/29,300144,3,2576,0,0,0.33,4.59,2.83,260455,128.67,R87,,
2018/4/19,300144,1,24881,18,1,2,2.63,3,2044,307,R87,,
2018/6/6,300144,1,14135,15,9,9,8.35,3,531,363,R87,,
2018/12/23,300145,2,2857,2,2,0.5,3.5,2.75,308.5,314.5,C34,,
2018/11/5,300145,8,8001.75,9.88,1.5,2.63,3.76,3,1581.33,227.83,C34,,
2018/11/3,300145,2,2647.5,0,0,0.5,7.94,2.5,131148.5,6.5,C34,,
2018/12/21,300145,11,2999.36,2.55,0.55,1.27,4.92,2.5,94796.73,176,C34,,
2018/11/11,300145,1,18541,1,1,5,5.63,3.5,1895,0,C34,,
2018/12/20,300145,4,1592.25,0.75,0.5,0.25,6.28,2.88,248191.75,4,C34,,
2018/11/1,300145,7,4075.86,2.29,2,0.71,6.44,2.64,163560.43,120.71,C34,,
2018/12/13,300145,2,1454.5,0,0,1,3.43,2.75,537,364,C34,,
2018/5/31,300145,1,13448,13,0,6,2.41,3.5,1187,384,C34,,
2018/10/13,300145,3,15970.67,13,3,3,3.26,3,1062,170.5,C34,,
2018/2/15,300145,1,8622,2,0,5,2.55,3,120,347,C34,,
2018/10/12,300145,2,29641,17,17,5,5.55,3.5,1878,0,C34,,
2018/12/29,300146,9,2698.56,3.11,0.56,2.78,4.53,2.64,30892.14,179.14,C14,,
2018/12/30,300146,1,2412,1,0,2,0.68,2.5,1308,355,C14,,
2018/11/3,300146,2,134552.5,44,44,6.5,9,4.25,132887.5,0,C14,,
2018/11/5,300146,13,2067.15,1.77,1.31,0.23,3.11,2.5,907,270.1,C14,,
2018/10/27,300146,1,16948,3,3,7,5.59,4,3499,0,C14,,
2018/12/14,300146,15,1818.33,2.13,1.4,0.27,5.25,2.58,84559.5,171.33,C14,,
2018/12/5,300146,16,2218.13,1.81,1.69,1.5,5.62,2.54,79711.85,154.31,C14,,
2018/10/2,300146,1,12006,7,4,7,0,3,107,321,C14,,
2018/9/16,300146,1,4728,4,2,0,3.4,3,483,361,C14,,
2018/7/31,300146,3,52582.67,27.33,6,12.33,2.55,3.5,2362,4940.5,C14,,
2018/8/1,300146,1,4733,4,3,2,3.41,3,182,374,C14,,
2018/2/1,300146,1,40238,26,7,9,4.39,3,238,393,C14,,
2018/5/13,300146,2,19228.5,14,7,2,6.89,2.5,108,329,C14,,
2018/1/8,300146,1,64968,62,28,18,2.84,3,183,374,C14,,
2018/12/8,300148,3,2601,1,1,1,6.96,3,77612,167,R85,,
2018/12/20,300148,12,1240.75,0.42,0.33,0.58,4.03,2.5,86222.22,168.78,R85,,
2018/12/22,300148,3,2513,0.33,0.33,1,5.31,3,79814.33,96.33,R85,,
2018/12/23,300148,1,1238,0,0,0,2.99,2.5,361,340,R85,,
2018/12/24,300148,11,1905.91,1.18,0.45,0.36,4.76,2.79,117915.57,164.14,R85,,
2018/12/25,300148,10,1727.8,5,0.1,0.1,5.35,2.67,92466.33,242.22,R85,,
2018/12/29,300148,3,1962.33,0.67,0,0.33,5.88,3.17,71475,177,R85,,
2018/12/31,300148,1,3328,12,0,1,7.05,3,1531,306,R85,,
2018/11/14,300148,29,1620,1.17,1.07,0.66,3.72,2.53,18388.73,188.53,R85,,
2018/10/30,300148,9,6078.11,1.11,1.11,1,2.51,2.5,963.75,145.25,R85,,
2018/10/22,300148,11,2270.09,0.55,0.45,0.18,4.45,2.83,104428.33,246.11,R85,,
2018/11/17,300148,13,3041.31,2.15,1.92,2.31,4.52,2.7,48443.6,147.8,R85,,
2018/10/13,300148,1,19530,8,8,2,5.55,3.5,687,0,R85,,
2018/11/11,300148,1,2028,0,0,0,1.06,2.5,258,359,R85,,
2018/10/25,300148,9,4720.89,10.67,6.33,0,4.73,2.78,136698.33,160.56,R85,,
2018/12/1,300148,6,1297.17,0,0,1,5.44,2.5,75397.67,94,R85,,
2018/10/24,300148,11,2040.55,0.73,0.55,0.64,4.47,2.55,118035.8,196.5,R85,,
2018/11/25,300148,1,3434,6,0,0,3.49,2.5,412,114,R85,,
2018/11/2,300148,18,2106.5,0.5,0.22,0.61,3.14,2.5,993.56,216.78,R85,,
2018/10/23,300148,6,2577.17,1.33,1.17,0.5,5.15,2.67,156594.5,181.33,R85,,
2018/10/17,300148,5,2750.8,1.4,0.4,0.8,5.67,3.17,311212.67,214.67,R85,,
2018/10/28,300148,4,12337.75,3.5,3.5,2.5,3.49,2.75,695,139,R85,,
2018/11/21,300148,54,946.8,0.41,0.35,0.19,3.48,2.53,47795.88,195.82,R85,,
2018/11/6,300148,7,4515.57,0.86,0.71,0.57,4.83,2.71,125982.57,147,R85,,
2018/10/20,300148,1,2898,0,0,0,12.35,5,281467,0,R85,,
2018/10/16,300148,8,1949.13,0.25,0.25,0.13,4.75,2.8,186127,159.4,R85,,
2018/11/8,300148,9,3313.11,13.67,10.11,0.44,4.43,2.5,36837.43,150.57,R85,,
2018/11/9,300148,11,1928.82,0,0,0.27,4.6,2.8,111160.2,146.3,R85,,
2018/9/14,300148,1,17328,4,4,2,5.47,3.5,575,0,R85,,
2018/8/29,300148,3,24730.33,9.67,9.67,4,5.42,3.5,1666,0,R85,,
2018/9/7,300148,1,42297,28,28,4,5.45,3.5,575,0,R85,,
2018/6/26,300148,1,37372,6,6,3,5.25,3.5,575,0,R85,,
2018/8/16,300148,1,40683,12,12,2,5.39,3.5,683,0,R85,,
2018/3/9,300148,1,55085,20,20,6,4.95,3.5,575,0,R85,,
2018/11/14,300149,3,2346.67,0.67,0.33,0.33,5.67,2.83,275824,108.33,M73,,
2018/12/27,300149,2,2184.5,0,0,0,9.05,3.5,378140,137.5,M73,,
2018/12/5,300149,2,11501,34.5,2.5,3,10.17,4.75,398930.5,48122.5,M73,,
2018/12/19,300149,2,4011,0,0,0,8.46,2.75,383452,19.5,M73,,
2018/12/28,300149,2,3668.5,0,0,0,7.07,3.5,372830.5,0,M73,,
2018/12/12,300149,1,3881,0,0,0,12.49,5,777533,0,M73,,
2018/12/17,300149,2,3981.5,0,0,0,8.11,3.5,388815,115,M73,,
2018/11/29,300149,4,2380.5,0,0,0,6.72,3.5,390590,137.5,M73,,
2018/11/13,300149,6,2362.33,0.5,0.5,0,3.92,2.5,168921.6,214,M73,,
2018/12/21,300149,1,3703,0,0,0,12.52,5,773977,0,M73,,
2018/12/24,300149,2,3152,0,0,0,7.24,3.25,410143,71.5,M73,,
2018/11/9,300149,6,13364.5,22,10.5,2.17,5.44,2.7,169968.8,276.2,M73,,
2018/11/26,300149,1,2291,0,0,0,12.45,5,795335,0,M73,,
2018/11/27,300149,2,1811.5,0,0,0,6.85,2.5,395887.5,0,M73,,
2018/12/10,300149,3,5144.67,0,0,1.33,7.06,3,267775.67,0,M73,,
2018/12/6,300149,2,6442.5,0.5,0.5,2,9.09,4.25,398101.5,0,M73,,
2018/11/8,300149,4,4549.75,0.25,0.25,0.5,5.98,2.5,215983.25,2.75,M73,,
2018/5/31,300149,1,18348,18,3,4,4.76,3.5,499,346,M73,,
2018/7/18,300149,1,7636,9,8,1,3.04,2.5,1224,376,M73,,
2018/7/20,300149,1,3884,2,2,0,3.04,2.5,1224,376,M73,,
2018/8/2,300149,1,7358,10,8,2,3.08,2.5,1224,376,M73,,
2018/8/22,300149,1,7442,7,6,3,3.13,2.5,1224,376,M73,,
2018/8/23,300149,1,6652,5,5,1,3.14,2.5,1224,376,M73,,
2018/8/29,300149,1,25092,12,12,0,5.43,3.5,910,0,M73,,
2018/9/6,300149,1,6603,3,2,1,3.18,2.5,1224,376,M73,,
2018/9/12,300149,1,6199,3,3,4,3.19,2.5,1224,376,M73,,
2018/9/13,300149,1,5811,3,2,2,3.19,2.5,1224,376,M73,,
2018/9/14,300149,1,5201,3,2,1,3.2,2.5,1224,376,M73,,
2018/9/15,300149,1,8778,6,5,2,3.2,2.5,1224,376,M73,,
2018/9/17,300149,1,5039,4,3,1,3.21,2.5,1224,376,M73,,
2018/9/20,300149,1,5401,3,2,1,3.21,2.5,1224,376,M73,,
2018/9/24,300149,1,5025,3,2,1,3.22,2.5,1224,376,M73,,
2018/9/27,300149,1,3726,3,2,2,3.23,2.5,1224,376,M73,,
2018/9/28,300149,1,8421,5,4,2,3.24,2.5,1224,376,M73,,
2018/10/8,300149,1,2810,1,1,2,3.26,2.5,1224,376,M73,,
2018/10/9,300149,1,4338,4,3,0,3.27,2.5,1224,376,M73,,
2018/10/12,300149,1,24895,4,4,1,5.55,3.5,918,0,M73,,
2018/10/23,300149,5,2732.6,0,0,0.2,5.81,2.75,234675.75,54.25,M73,,
2018/10/25,300149,1,5200,3,2,1,3.31,2.5,1224,375,M73,,
2018/4/27,300149,1,11132,5,2,0,2.89,2.5,303,341,M73,,
2018/12/17,300150,8,2359.38,0.63,0.63,1.13,4.26,2.88,99044.5,166.13,I65,,
2018/12/20,300150,6,2897.17,0.17,0,0.33,5.02,2.9,155103.8,179.2,I65,,
2018/12/21,300150,8,2926.38,0,0,0,5.19,2.67,272550,187.33,I65,,
2018/12/26,300150,2,2441,0,0,0,7.07,2.5,415543.5,0,I65,,
2018/12/24,300150,2,2186,0,0,0,7.09,3.25,410226,15,I65,,
2018/12/29,300150,1,2502,4,2,1,3.15,3,265,292,I65,,
2018/11/5,300150,1,2812,0,0,0,12.39,5,877205,0,I65,,
2018/10/18,300150,1,3070,0,0,0,12.34,5,934069,0,I65,,
2018/11/23,300150,5,2125.4,0.2,0,0,7.26,3.25,210186.25,112.5,I65,,
2018/10/23,300150,2,2018.5,0,0,0,9.08,2.75,472408.5,2.5,I65,,
2018/11/15,300150,5,2613.4,0,0,0,6.74,2.63,205391.25,99.75,I65,,
2018/10/13,300150,1,10514,1,1,0,5.55,3,381,0,I65,,
2018/11/6,300150,2,2193,0,0,0,7.85,3,474210.5,3.5,I65,,
2018/11/2,300150,4,3240.5,0.5,0,0.5,3.54,2.75,4707.5,184.25,I65,,
2018/11/14,300150,2,2913,1,1,0,7.03,4,414260,163.5,I65,,
2018/10/31,300150,5,2962.4,0,0,0.2,5.32,3,177244.2,201.6,I65,,
2018/7/11,300150,2,4402,2,0.5,0,3.02,2.75,411.5,339,I65,,
2018/11/19,300150,2,2013.5,0,0,0,11.68,3.25,406601.5,4.5,I65,,
2018/5/11,300150,1,16743,6,6,0,0.08,2.5,741,379,I65,,
2018/5/10,300150,1,3797,2,2,0,0.07,2.5,821,306,I65,,
2018/4/23,300150,2,4694.5,3,3,0,5.85,2.5,659,307,I65,,
2018/4/3,300150,1,37737,27,27,1,5.02,3,381,0,I65,,
2018/12/29,300158,2,3011,0,0,0.5,4.64,2.75,471,151.5,C27,,
2018/11/19,300158,4,2017.25,0.75,0,0.25,4.99,2.5,203514.25,179.5,C27,,
2018/12/27,300158,2,1375.5,0,0,0,8.03,3,378140,20.5,C27,,
2018/12/25,300158,3,2221,0.33,0,0.33,5.55,3.17,276302.67,225,C27,,
2018/12/26,300158,5,1731.2,0,0,0,5.11,2.75,208151,188,C27,,
2018/12/28,300158,3,1750.33,0.67,0.33,0,6.39,3.33,248750,15.33,C27,,
2018/12/23,300158,1,3529,2,0,0,4.81,3.5,255,316,C27,,
2018/12/21,300158,1,2659,0,0,0,12.52,5,816706,0,C27,,
2018/12/20,300158,2,2864.5,0,0,0,8.98,2.75,385219.5,0,C27,,
2018/12/18,300158,2,3058,0,0,0,7.97,3,387018.5,21.5,C27,,
2018/10/18,300158,7,2604.14,0.86,0.29,0.14,5.68,2.5,133763.14,156,C27,,
2018/9/20,300158,1,7444,4,4,1,10.92,3.5,2783,308,C27,,
2018/10/12,300158,2,14838.5,8.5,5.5,0.5,3.35,2.75,493.5,181,C27,,
2018/10/15,300158,5,4022.6,1.4,1.4,0,5.61,3,185685.2,121.8,C27,,
2018/6/25,300158,1,16343,6,6,1,5.25,3,627,0,C27,,
2018/4/23,300158,1,51875,7,7,2,5.07,3,678,0,C27,,
2018/11/6,300159,6,6102.67,1.83,1.5,0.5,6.24,2.9,175919.8,137.2,C37,,
2018/11/13,300159,8,2004,0,0,0.13,4.85,2.56,145265.75,120.38,C37,,
2018/11/22,300159,7,1618.57,0.29,0.29,0.29,6.17,2.57,157916.14,30.43,C37,,
2018/12/4,300159,6,1382,0,0,0.33,5.5,2.88,198334.5,102.25,C37,,
2018/12/6,300159,8,1404.63,0,0,1.38,6.88,3,205662,42,C37,,
2018/12/24,300159,10,3353.3,2.4,1.5,1.9,5.2,2.88,103329.38,196.75,C37,,
2018/10/24,300159,10,2541,0.6,0.3,0.5,5.03,2.5,152746.88,110.75,C37,,
2018/11/2,300159,10,2333.4,0.6,0.3,0.4,5.17,2.61,136943.78,149.78,C37,,
2018/11/3,300159,2,2879.5,0,0,0,6.49,2.75,131157.5,4,C37,,
2018/8/17,300159,1,19465,6,6,0,5.39,3.5,1345,0,C37,,
2018/8/21,300159,1,29912,7,7,2,5.4,3.5,1345,0,C37,,
2018/3/28,300159,1,49656,3,3,7,5,3.5,1345,0,C37,,
2018/10/8,300159,1,29562,5,5,3,5.53,3.5,1434,0,C37,,
2018/6/7,300159,1,18231,6,6,1,5.2,3.5,1345,0,C37,,
2018/6/8,300159,1,64908,16,16,6,5.2,3.5,1345,0,C37,,
2018/9/11,300159,1,39902,9,9,8,5.46,3.5,1345,0,C37,,
2018/12/18,300160,4,3638.25,0.5,0.25,0,4.98,2.63,193708,135.25,C30,,
2018/12/27,300160,2,2094.5,1,0,0,3.91,2.5,674,187,C30,,
2018/12/26,300160,3,2345,0.67,0,0,7.69,4,277820,116.33,C30,,
2018/11/14,300160,2,2048,0.5,0.5,0,7.98,4,413799,169,C30,,
2018/3/23,300160,1,48940,34,34,8,4.99,3.5,1259,0,C30,,
2018/12/20,300160,1,3320,0,0,0,12.51,5,770419,0,C30,,
2018/12/24,300160,4,2099,0,0,0,6.44,3.17,273589.33,224,C30,,
2018/8/25,300160,2,9710.5,5.5,3,1,1.36,3,452,2468,C30,,
2018/12/25,300160,2,2164,0,0,2,7.11,3.5,387121.5,145,C30,,
2018/10/13,300160,1,15300,6,6,1,5.55,3.5,1259,0,C30,,
2018/12/7,300160,2,2299,0,0,0,6.56,3,398686.5,1.5,C30,,
2018/12/21,300160,2,2304,0,0,0,9.13,4.25,408973,0,C30,,
2018/10/9,300160,1,10332,3,3,0,5.54,3.5,1260,0,C30,,
2018/12/19,300160,1,3189,0,0,0,12.51,5,766856,0,C30,,
2018/11/12,300160,4,1817.75,0,0,0,6.85,2.63,213347.5,137.75,C30,,
2018/1/13,300160,1,5488,3,0,0,10.67,3.5,147,350,C30,,
2018/12/26,300164,7,1205.71,1.14,0.29,0.43,6.5,3.25,208758.5,236.25,B11,,
2018/12/27,300164,39,1126.67,0.54,0.26,0.28,4.07,2.52,28725.14,240.32,B11,,
2018/12/24,300164,2,1966.5,2.5,1.5,0,3.15,2.5,1218,338,B11,,
2018/12/13,300164,9,1186.33,0.22,0.22,0.56,5.34,2.5,97621.38,146.25,B11,,
2018/9/14,300164,1,8345,23,14,0,3.44,3,919,325,B11,,
2018/9/12,300164,1,8660,4,2,2,3.3,3,907,326,B11,,
2018/9/11,300164,1,7752,21,0,0,3.44,4,5378,257,B11,,
2018/10/11,300164,1,10414,13,3,1,3.51,3,919,325,B11,,
2018/9/4,300164,1,2078,3,0,0,4.3,3,199,362,B11,,
2018/12/15,300166,1,2410,0,0,0,12.5,4.5,226024,0,I65,,
2018/11/14,300166,5,3154.8,0.8,0.2,0.4,5.99,2.8,214638.8,81.4,I65,,
2018/12/24,300166,3,2813.33,1.33,0,0.67,4.95,3.17,273641.67,207.67,I65,,
2018/10/8,300166,2,4600.5,4.5,3.5,0,3.49,2.5,529,387,I65,,
2018/12/14,300166,6,2033.83,0,0,0.67,4.74,2.5,45393.4,86.8,I65,,
2018/9/28,300166,1,11553,55,24,3,3.46,2.5,526,377,I65,,
2018/12/18,300166,18,1621.67,0.67,0.22,0.22,4.86,2.5,84002.58,173.25,I65,,
2018/12/19,300166,6,2162.83,0,0,0,6.41,3,164973.33,71.17,I65,,
2018/12/20,300166,2,2786.5,0,0,0.5,8.54,4.25,386691,189.5,I65,,
2018/11/5,300166,5,5021.2,1.4,0.4,1.6,4.43,2.5,444,280,I65,,
2018/12/27,300166,6,1866.33,0.67,0.67,0.33,6.5,3,189353.25,7.25,I65,,
2018/5/30,300166,2,20242.5,21,0,0,2.4,3.5,1187,384,I65,,
2018/10/22,300166,5,3364.6,2.6,1.6,0,5.03,3,234320.25,187,I65,,
2018/12/21,300166,7,2725.29,0,0,0.14,6.25,3.17,173921.17,134.33,I65,,
2018/11/7,300166,5,2531.6,0.4,0.2,0,8.51,3.1,246889.8,59.8,I65,,
2018/11/6,300166,9,3983,2.33,0.78,0.78,6.14,2.63,237237.25,123.75,I65,,
2018/12/25,300166,1,2119,0,0,0,12.53,5,773977,0,I65,,
2018/4/1,300166,1,60282,24,7,21,2.58,3,2044,358,I65,,
2018/10/19,300166,17,3004.82,0.29,0.24,0.29,4.19,2.69,94345.08,197,I65,,
2018/10/20,300166,1,3304,0,0,2,0.66,4,3156,377,I65,,
2018/12/22,300166,1,3947,0,0,0,12.52,4.5,238780,0,I65,,
2018/12/29,300166,2,1772.5,0.5,0.5,0,7.84,3.25,107357,172,I65,,
2018/9/6,300166,1,4400,10,7,0,3.64,2.5,123,334,I65,,
2018/12/28,300166,5,1251.6,0.6,0.6,0.6,6.49,2.9,191921.6,56.2,I65,,
2018/4/22,300166,1,236317,178,0,22,3.58,4,4754,360,I65,,
2018/12/26,300166,1,1790,0,0,0,12.53,5,830926,0,I65,,
2018/12/4,300166,19,2034.74,2.32,1.58,0.26,5.24,2.59,93469.91,196.27,I65,,
2018/3/30,300166,1,36890,35,7,11,2.58,3,2044,360,I65,,
2018/3/22,300166,1,4065,2,1,0,3.25,2.5,1996,345,I65,,
2018/3/26,300166,1,4365,3,1,0,3.26,3,2160,323,I65,,
2018/12/30,300168,2,3806.5,13,7,2,5.21,2.75,503,357.5,I65,,
2018/12/29,300168,1,1054,0,0,0,12.54,4.5,213779,0,I65,,
2018/12/28,300168,33,2198.67,1.33,0.64,0.52,5.28,2.67,54039.44,199.28,I65,,
2018/12/21,300168,18,2221.17,1,0.28,0.56,4.69,3.1,67797.6,235.67,I65,,
2018/12/20,300168,7,1507.71,0.29,0.14,0,5.53,3.07,142698.71,97.57,I65,,
2018/12/22,300168,2,4522,8,7,1,5.19,2.5,392,376,I65,,
2018/12/23,300168,2,6798,5.5,0,5.5,5.03,4,5025,156.5,I65,,
2018/12/25,300168,7,1410.43,0.86,0.71,0.14,5.87,3,207217.75,227.5,I65,,
2018/12/26,300168,7,1355.57,0.57,0.29,0.43,4.97,2.86,119888.14,114.71,I65,,
2018/11/14,300168,24,3464.13,2.38,1.54,1.58,3.87,2.69,64806.62,184.62,I65,,
2018/11/17,300168,4,4968.5,4,3.5,1.5,4.8,2.5,59858,160,I65,,
2018/11/21,300168,20,2238.95,2.25,1.6,1.7,4.35,2.59,63179.06,202.35,I65,,
2018/11/22,300168,18,3979.56,2.89,2.33,1.94,4.69,2.68,94218.18,155.64,I65,,
2018/11/27,300168,14,1999.57,2.36,0.43,0.71,4.01,2.5,19774.92,159.75,I65,,
2018/11/29,300168,43,2618.07,2.77,1.74,1.05,4.05,2.58,51222.2,185.8,I65,,
