PostDate,Stockcode,TotalPosts,AvgReadings,AvgComments,AvgNetComments,AvgThumbUps,AvgUserBarAge,AvgUserInfluIndex,AvgUserPosts,AvgUserComments,Indcd
2020-10-13,000712,26,477.12,2.62,0,4.69,3.9,2.81,34555.39,621.89,J67
2020-10-14,000712,27,538.26,1.63,0,2.3,2.96,2.62,4579.33,679,J67
2020-10-15,000712,25,494.16,1.72,0,6.04,3.84,2.48,4252.46,637.67,J67
2020-10-16,000712,32,479.5,1.88,0,2.44,4.53,2.83,26956.75,708.42,J67
2020-10-17,000712,2,784.5,1.5,0,4.5,3.3,2.25,228,218.5,J67
2020-10-18,000712,5,904.2,4.8,0,4,2.17,2.3,309.6,629.4,J67
2020-10-19,000712,35,368.37,1.26,0,4.54,3.67,2.68,5751.95,1421.84,J67
2020-10-20,000712,23,414.65,1.91,0,3.74,3.5,2.76,7515.43,1063.43,J67
2020-10-21,000712,15,459.07,2.33,0,5.6,3.24,2.75,8790,775.57,J67
2020-10-22,000712,10,377.7,1,0,3.5,3.64,2.8,12117,396.1,J67
2020-10-23,000712,13,326.46,1.46,0,3.77,3.28,2.55,3500,721.64,J67
2020-10-24,000712,2,415,2,0,0,3.6,2.25,184,247,J67
2020-10-25,000712,3,327.33,0.33,0,2.67,5.47,1.67,1024.67,862,J67
2020-10-26,000712,21,326.29,0.62,0,2.81,3.28,2.65,8442.12,909.35,J67
2020-10-27,000712,18,326.22,0.94,0,5,3.94,2.53,10809.69,986.94,J67
2020-10-28,000712,10,313.7,1.2,0,3.1,3.05,2.45,14217.3,164.8,J67
2020-10-29,000712,11,428.27,1.82,0,3.36,4.06,2.67,5237.67,598.11,J67
2020-10-30,000712,12,528.33,1.83,0,3.33,2.94,3,4418,731.9,J67
2020-10-31,000712,3,467,0.33,0,2.33,5.9,1.67,0,615,J67
2020-11-01,000712,2,239.5,0,0,4.5,3.25,1.5,0,100.5,J67
2020-11-02,000712,15,333,1.67,0,2.73,2.96,2.27,0,413.67,J67
2020-11-03,000712,12,497.75,1.58,0,3.5,3.6,2.64,0,667.73,J67
2020-11-04,000712,9,453.56,1.44,0,4.67,5.44,3.17,0,782.11,J67
2020-11-05,000712,19,331.42,1.16,0,2.26,3.57,2.79,0,917.57,J67
2020-11-06,000712,26,283.73,1.08,0,2.54,3.91,2.39,0,634.48,J67
2020-11-07,000712,7,635.14,3.57,0,1.29,2.83,2.1,0,192.6,J67
2020-11-08,000712,5,710.6,2.2,0,4,3.32,2.6,0,161.4,J67
2020-11-09,000712,18,302.67,0.28,0,3.78,3.75,2.31,0,374.81,J67
2020-11-10,000712,20,372.55,2.4,0,3.4,3.52,2.72,0,743.63,J67
2020-11-11,000712,11,417.64,2.27,0,4.45,4.2,2.45,0,699.91,J67
2020-11-12,000712,12,337.58,1.75,0,2.75,3.54,2.46,0,253.92,J67
2020-11-13,000712,15,425.4,2.47,0,4.67,3.83,2.93,0,0,J67
2020-11-14,000712,5,555.2,1.2,0,2.6,4.87,2.67,0,0,J67
2020-11-15,000712,5,381.8,0.4,0,3.2,3.28,3.3,0,0,J67
2020-11-16,000712,11,430.91,2.27,0,4,3.89,2.5,0,0,J67
2020-11-17,000712,16,415.88,1.44,0,4.44,3.44,2.8,0,0,J67
2020-11-18,000712,9,307.33,0.89,0,2.22,2.78,2.56,0,0,J67
2020-11-19,000712,12,394.25,2.08,0,3.58,2.31,2.78,0,0,J67
2020-11-20,000712,11,303.64,0.91,0,3.18,3.98,2.23,0,0,J67
2020-11-21,000712,2,251,1,0,4.5,4.85,2,0,0,J67
2020-11-22,000712,7,402.71,0.57,0,3.14,3.26,2.71,0,0,J67
2020-11-23,000712,20,370.55,0.85,0,5.7,3.62,2.41,0,0,J67
2020-11-24,000712,19,456.63,2.53,0,4.42,4.25,2.67,0,0,J67
2020-11-25,000712,22,277.45,1.45,0,5.27,4.63,2.53,0,0,J67
2020-11-26,000712,8,423,1.75,0,5.38,4.19,2.88,0,0,J67
2020-11-27,000712,17,249.24,0.88,0,5,4.97,2.5,0,0,J67
2020-11-28,000712,3,299.33,0.67,0,2.67,3.17,2.17,0,0,J67
2020-11-29,000712,5,418,3,0,2.4,3.52,3.5,0,0,J67
2020-11-30,000712,16,425.56,1.5,0,4.69,3.52,2.46,0,0,J67
2020-12-01,000712,76,399.78,2.28,0,5.5,3.61,2.31,0,0,J67
2020-12-02,000712,48,438.15,1.94,0,4.46,4.76,2.6,0,0,J67
2020-12-03,000712,40,447.8,2.53,0,2.68,3.52,2.48,0,0,J67
2020-12-04,000712,60,535.6,3.53,0,4.38,3.64,2.5,0,0,J67
2020-12-05,000712,16,512.44,1.88,0,3.31,5.36,2.57,0,0,J67
2020-12-06,000712,11,1143.18,4,0,2.64,3.2,2.91,0,0,J67
2020-12-07,000712,59,408.32,3,0,4.78,3.66,2.36,0,0,J67
2020-12-08,000712,31,448.35,2.45,0,2.1,4,2.48,0,0,J67
2020-12-09,000712,38,327.95,2,0,3.05,4.37,2.64,0,0,J67
2020-12-10,000712,85,335.22,1.65,0,2.05,3.41,2.24,0,0,J67
2020-12-11,000712,46,298.04,1.59,0,2.74,4.24,2.58,0,0,J67
2020-12-12,000712,8,549.13,2.75,0,1.13,5.31,2.5,0,0,J67
2020-12-13,000712,25,765.04,2.68,0,3.08,4.4,2.33,0,0,J67
2020-12-14,000712,56,413.13,1.98,0,2.98,3.99,2.28,0,0,J67
2020-12-15,000712,35,411.71,1.14,0,1.94,2.78,2,0,0,J67
2020-12-16,000712,37,379.22,1.65,0,2.38,3.01,2.19,0,0,J67
2020-12-17,000712,43,264.77,1.28,0,1.47,3.46,2.42,0,0,J67
2020-12-18,000712,50,380,2.14,0,1.3,3.98,2.63,0,0,J67
2020-12-19,000712,14,423.29,1.57,0,1.71,4.2,2.41,0,0,J67
2020-12-20,000712,10,419.9,0.8,0,3.6,2.15,2.83,0,0,J67
2020-12-21,000712,22,439.59,2.55,0,2.77,3.47,2.76,0,0,J67
2020-12-22,000712,50,398.68,2.32,0,1.12,4.14,2.26,0,0,J67
2020-12-23,000712,38,322.89,1.58,0,3.82,4.14,2.56,0,0,J67
2020-12-24,000712,26,317.04,1.31,0,3.38,3.73,2.7,0,0,J67
2020-12-25,000712,33,348.88,2.09,0,2.91,4.29,2.36,0,0,J67
2020-12-26,000712,5,602.8,0.8,0,1.8,3.53,1.5,0,0,J67
2020-12-27,000712,7,601.29,2.57,0,2.29,2.48,3.17,0,0,J67
2020-12-28,000712,15,336.73,1.6,0,2.33,3.35,2.54,0,0,J67
2020-12-29,000712,20,245.95,0.9,0,2.55,4.06,2.44,0,0,J67
2020-12-30,000712,29,309.86,1.34,0,1.9,4.7,2.84,0,0,J67
2020-12-31,000712,32,349.81,1.09,0,2.16,4.84,2.54,0,0,J67
2020-01-10,000728,1,1697,5,5,0,2.6,4,811,2280,J67
2020-01-15,000728,1,1680,3,3,4,6.9,4,0,0,J67
2020-01-17,000728,8,1350,1.5,1.5,1.38,3.86,2.67,2490,1032.5,J67
2020-01-18,000728,2,540,0,0,0,9.8,4.75,860108.5,0,J67
2020-01-20,000728,2,749,0.5,0.5,2,4.5,2.75,53,35,J67
2020-01-21,000728,3,662.67,0.33,0,0,3.77,2,863,2152.33,J67
2020-01-22,000728,7,715.14,0.43,0.43,0.29,5.62,2.83,1616.67,1336.67,J67
2020-02-12,000728,3,531,0,0,0,3.92,2.5,13.5,11.5,J67
2020-02-13,000728,11,3713.18,2.36,2,3.27,4.78,3,2998.67,2034.5,J67
2020-02-14,000728,71,343.94,0.48,0.45,0.42,3.82,2.21,1320.17,1047.25,J67
2020-02-15,000728,7,1112.86,1,1,1.29,2.48,2,600.8,763,J67
2020-02-16,000728,17,1636.24,2.35,2.12,3.29,3.02,2.41,941.88,2033,J67
2020-02-17,000728,30,1068.4,1.3,1.13,1.87,2.32,2.25,1361.71,533.08,J67
2020-02-18,000728,20,793.3,1.35,1.3,1.3,3.9,2.24,1347.26,2008.42,J67
2020-02-19,000728,21,587.52,0.43,0.38,0.62,4.37,2.06,819.78,1628.17,J67
2020-02-20,000728,24,708.63,0.83,0.71,0.38,3.82,2.07,355.52,403.33,J67
2020-02-21,000728,13,392.62,0.54,0.54,0.46,3.67,2,224.58,402.33,J67
2020-02-22,000728,4,1315.25,2.75,0.25,2.25,3.07,1.5,198.75,729.25,J67
2020-02-23,000728,12,1030.42,1.92,1.83,1.08,3.59,2.14,782.82,774.36,J67
2020-02-24,000728,10,603.1,1.1,1.1,0.4,3.55,2.31,943.63,862.75,J67
2020-02-25,000728,11,680.82,1.36,1.18,1.36,3.69,1.9,590.2,215.4,J67
2020-02-26,000728,8,1486.25,0.88,0.75,2,5.23,3,6433.5,2677.17,J67
2020-02-27,000728,6,885.33,2,1.83,1.33,3.85,2.5,501.8,1206.2,J67
2020-02-28,000728,17,562.82,0.59,0.59,0.24,3.34,2.23,1305.54,525.85,J67
2020-02-29,000728,2,1124.5,0,0,1,6.96,3.25,231697,21,J67
2020-03-01,000728,5,1265.8,0.4,0.4,1.6,4.53,1.5,64.33,44.67,J67
2020-03-02,000728,5,545.4,0,0,0.6,3.16,1.88,371.5,35.25,J67
2020-03-03,000728,13,737.92,1.31,0.69,0.77,3.81,1.86,461.18,830.36,J67
2020-03-04,000728,15,766.53,1.6,0.8,1.4,3.84,2.29,747.36,997.36,J67
2020-03-05,000728,50,588.94,0.82,0.72,0.68,3.18,1.68,566.32,712.71,J67
2020-03-06,000728,30,698.4,1.27,0.87,0.83,4.61,2.39,21488.78,815.87,J67
2020-03-07,000728,2,415.5,0.5,0.5,1.5,4.55,1.75,77,79.5,J67
2020-03-08,000728,12,1188.75,0.83,0.67,1.75,2.71,2.4,1031.9,1041,J67
2020-03-09,000728,9,885.67,0.89,0.44,1.33,3.6,2.22,927.78,1092.44,J67
2020-03-10,000728,8,506.13,0.75,0.5,0.38,4.45,2.43,6516.71,22254.86,J67
2020-03-11,000728,5,624.6,0.8,0.6,0.6,5.26,3.33,158307.33,1069.33,J67
2020-03-12,000728,14,1325.64,2.43,2.57,1.21,3.04,2.29,1218.17,636.58,J67
2020-03-13,000728,11,1032.45,0.73,0.73,0.82,2.79,2.19,747,695,J67
2020-03-14,000728,1,1678,0,11,0,13.9,5,476204,0,J67
2020-03-15,000728,1,755,0,11,1,2.7,1.5,47,108,J67
2020-03-16,000728,1,393,2,11,1,3.7,2.5,941,706,J67
2020-03-17,000728,4,848.5,1.75,1.5,0,5.6,2.5,704.75,2143.5,J67
2020-03-18,000728,8,762.75,1.5,5.63,0.63,3.73,2.17,356.33,161.67,J67
2020-03-19,000728,1,1001,2,2,1,0.83,1,9,35,J67
2020-03-20,000728,7,828,0.86,0.86,0.43,6.55,2.75,80525.17,116.67,J67
2020-03-21,000728,1,402,0,0,0,14,5,482621,0,J67
2020-03-22,000728,1,384,2,1,6,0.33,2.5,486,810,J67
2020-03-23,000728,7,301.71,0.71,5,0.29,2.68,1.67,422.5,527.83,J67
2020-03-24,000728,7,210.29,0,4.71,0.14,5.09,3,71873.29,3124.86,J67
2020-03-25,000728,16,277.31,0.25,0.88,1.31,4.86,3.06,63607.25,1267.75,J67
2020-03-26,000728,12,227.92,0.42,6.5,0.83,4.51,3,71827.43,971.57,J67
2020-03-27,000728,23,282.61,0.48,17.78,1.17,3.71,2.35,38841.46,643.23,J67
2020-03-28,000728,2,389.5,0,0,1,2.2,3,1851,2322,J67
2020-03-29,000728,49,678.31,0.53,0.45,0.67,4.36,2.5,875.78,810.11,J67
2020-03-30,000728,11,369,0.73,9.91,0.36,3.8,2.31,936.13,563.25,J67
2020-03-31,000728,7,753.14,0.29,10.71,0.29,7,2.7,98968.8,36.2,J67
2020-04-01,000728,16,253,0.69,15.38,0.69,3.84,2.43,36544.64,654,J67
2020-04-02,000728,5,263.4,0.2,27,0.4,5.03,2.8,98958.4,162.6,J67
2020-04-05,000728,1,283,0,15,0,5,4,12481,3524,J67
2020-04-06,000728,1,410,0,30,1,6.3,1,9,10,J67
2020-04-07,000728,1,256,0,30,1,4,2,160,214,J67
2020-04-08,000728,2,415,2.5,22.5,1,6.15,2.5,8.5,126,J67
2020-04-09,000728,19,1180.37,2.42,19.05,3.42,4.52,2.58,42370,1748.17,J67
2020-04-10,000728,11,762.36,2,13.64,1.18,3.49,2.19,367.5,720.25,J67
2020-04-11,000728,1,901,2,30,2,7.1,4,0,0,J67
2020-04-13,000728,13,409.08,0.85,24.54,0.69,3.43,2.13,574.17,529.17,J67
2020-04-14,000728,22,441.59,1.23,23.14,0.73,4.31,1.67,195.53,201.2,J67
2020-04-15,000728,16,293.06,0.38,23.25,0.69,4.89,2.69,40271.54,1402.85,J67
2020-04-16,000728,16,286.13,0.63,17.25,0.44,3.5,1.82,36876.21,356.36,J67
2020-04-17,000728,11,293.64,0.27,11,0.36,2.53,2,72086.86,132.86,J67
2020-04-18,000728,5,429.8,0.2,24,0.6,6.48,3.2,102854,1784.4,J67
2020-04-19,000728,2,454,1,15,2,6.1,2.5,500,812.5,J67
2020-04-20,000728,13,374.77,0.85,14.46,0.54,2.92,1.83,758.56,528.78,J67
2020-04-21,000728,23,353.04,0.87,14,1,2.84,1.63,316.21,415.26,J67
2020-04-22,000728,10,382.6,0.9,17.4,1.4,4.84,2.44,56827.67,615.67,J67
2020-04-23,000728,13,336.54,0.38,7.08,1.08,4.09,1.95,46416.91,157.36,J67
2020-04-24,000728,8,364.88,0.38,9.38,0.63,4.93,2.25,63721.25,419.38,J67
2020-04-25,000728,2,392.5,0.5,21,0,8.6,3.25,254194.5,23.5,J67
2020-04-26,000728,1,456,0,9,0,0.08,0,1,33,J67
2020-04-27,000728,11,288.09,0.09,1.09,1.73,4.18,2.35,1869.8,1396.6,J67
2020-04-28,000728,7,428.14,0.43,13.14,0.86,3.57,2.36,73524.86,403.29,J67
2020-04-29,000728,5,345.2,0.2,12.2,0.4,4.62,2.7,102783.6,1524.2,J67
2020-04-30,000728,5,350.2,2,7,0.2,2.94,0.63,12.25,56.5,J67
2020-05-05,000728,1,1,1,30,0,8.8,3.5,3989,2438,J67
2020-05-06,000728,2,469.5,0.5,0.5,1,6.2,3.5,6585.5,2127,J67
2020-05-07,000728,4,432.75,0.25,21.25,0.5,7.33,3.25,128769.25,943.5,J67
2020-05-08,000728,13,469.46,1.46,3.38,1.31,4.79,2.2,51904.7,392.6,J67
2020-05-19,000728,1,119476,0,30,3,7,5,767,16,J67
2020-05-21,000728,12,152918.08,328.58,261.75,415.75,5.58,2.73,354985.18,886.45,J67
2020-05-22,000728,7,21906.57,109.86,93,125.43,5.41,3.38,973074,1305.5,J67
2020-05-23,000728,2,56132,281,217,372.5,4.5,3.25,1944796.5,40,J67
2020-05-24,000728,1,497,0,0,1,5.3,1,4,12,J67
2020-05-25,000728,2,316,2,2,3.5,1.71,2,986.5,1762.5,J67
2020-05-26,000728,5,222,0,0,1.6,3.52,2.4,837.6,638.4,J67
2020-05-27,000728,2,496.5,2,1.5,0.5,4.7,3,2648,4423,J67
2020-05-28,000728,2,11940,45.5,45,147,5.2,3.75,1956115,7,J67
2020-05-29,000728,3,386.33,2.67,2.67,4,1.51,2.33,931.67,1627.33,J67
2020-05-30,000728,2,462,2,2,2.5,2.31,2.5,283.5,386,J67
2020-05-31,000728,2,290,1,1,3,0.08,1,6.5,7.5,J67
2020-06-01,000728,3,1143,2.33,1.67,3.33,4.93,3,2694.33,8262,J67
2020-06-02,000728,2,245.5,0.5,0.5,3,2.39,1.25,61.5,22.5,J67
2020-06-03,000728,3,239,2.67,2.33,5.33,5.77,2.83,1774.33,1570.33,J67
2020-06-04,000728,4,318.5,2.25,2.25,3.25,4.6,1.88,196.25,199.5,J67
2020-06-05,000728,7,282.86,0.86,1,4.86,4.68,2.21,1626,1721.57,J67
2020-06-07,000728,1,379,1,1,7,1.2,2,77,118,J67
2020-06-08,000728,4,11812.5,7,8.25,5.5,1.78,1.75,319.75,35.25,J67
2020-06-09,000728,3,8927.33,18.33,20.33,41.67,5.03,2.67,1288932.67,103.33,J67
2020-06-10,000728,3,373.33,5,4,2,4.7,2,138,409,J67
2020-06-11,000728,2,11057.5,55.5,29,110,4.85,3.25,1932710.5,8,J67
2020-06-16,000728,2,924346,2013,1621.5,2579.5,10.65,4.75,1941492,11,J67
2020-06-19,000728,1,1581,6,30,6,7.1,5,3886212,0,J67
2020-06-22,000728,3,68313.67,320.33,305,288.67,7.1,5,3897760,0,J67
2020-06-23,000728,2,54733.5,257.5,217.5,257.5,7.1,5,3894712,0,J67
2020-06-24,000728,1,92682,411,315,298,7.1,5,3897094,0,J67
2020-06-29,000728,1,23701,91,72,289,7.1,5,3905930,0,J67
2020-07-07,000728,2,59580,0,0,3,9.9,4,1056,610.5,J67
2020-07-08,000728,7,246.14,0.57,0,2.43,3.78,2.64,1312.71,1404.29,J67
2020-07-09,000728,5,27301.8,0,0,1.4,5.24,2.7,784.2,308.2,J67
2020-07-10,000728,5,332.8,2.6,0,3.8,5.86,1.7,189.6,443.2,J67
2020-07-11,000728,10,482.8,1.8,0,2.4,2.68,2.15,360,2473.2,J67
2020-07-12,000728,6,464.17,1.17,0,4,3.44,1.58,271.5,292.67,J67
2020-07-13,000728,8,241.13,1.13,0,2.88,3.29,2.36,2693.14,1046.86,J67
2020-07-14,000728,11,287.27,1.09,0,2.64,2.6,2.3,1748.8,375.7,J67
2020-07-15,000728,5,199,0.2,0,3.6,1.04,1.5,557,59.6,J67
2020-07-16,000728,5,301.8,1,0,4,2.31,1.6,629.2,936.2,J67
2020-07-17,000728,9,663.11,2,0,3.78,2.29,2.28,1748.89,789.22,J67
2020-07-18,000728,9,503.56,1.33,0,1.33,3.55,2,391.22,223.33,J67
2020-07-19,000728,5,593.2,1.8,0,2.6,2.4,1.1,41.4,2342.6,J67
2020-07-20,000728,5,610.6,2.2,0,8.2,7.16,2.8,1445.6,1352.2,J67
2020-07-21,000728,6,20278.17,0.67,0,7,1.75,2.83,1996.83,172.67,J67
2020-07-22,000728,9,558.78,2.33,0,4.67,2.57,2.19,607.38,1230.13,J67
2020-07-23,000728,3,302,0.67,0,7.33,1.71,1.83,95.67,101.33,J67
2020-07-26,000728,1,451,0,0,4,5.1,2,103,1,J67
2020-07-27,000728,2,536,0.5,0,7,4.45,3.25,5037,1413.5,J67
2020-07-28,000728,1,266,3,0,8,1.5,2,204,48,J67
2020-07-29,000728,1,184,0,0,4,2.9,1,62,4,J67
2020-07-30,000728,2,354.5,0,0,4.5,5.2,3,1405.5,101,J67
2020-07-31,000728,3,328,1.67,0,3.67,2.5,1.17,149,57,J67
2020-08-01,000728,1,282,1,0,1,0.08,0.5,2,1,J67
2020-08-02,000728,2,68173,0.5,0,1,5.2,3.5,1394,8,J67
2020-08-03,000728,6,22913.33,1.83,0,4,4.47,2.67,805,280.83,J67
2020-08-04,000728,3,202.33,1,0,3.67,2.34,2,898.33,237,J67
2020-08-05,000728,3,19604.67,382,0,93.33,4.07,2.5,1364911,13.33,J67
2020-08-06,000728,8,234.75,1.13,0,3.5,5.36,1.92,522.5,410,J67
2020-08-07,000728,13,210.46,0.54,0,3.69,3.86,1.79,652.5,1280.58,J67
2020-08-09,000728,1,250,0,0,4,5.1,2,110,1,J67
2020-08-10,000728,6,259,0.67,0,4.5,3.28,2.33,923.17,3025.83,J67
2020-08-11,000728,23,241.22,0.7,0,4.74,2.44,1.89,356.36,271.43,J67
2020-08-12,000728,15,283.33,1.07,0,6.07,1.96,1.92,2123.54,1791.31,J67
2020-08-13,000728,39,256.33,0.56,0,4.69,3.79,2.16,670.34,577.53,J67
2020-08-14,000728,12,216.5,0.75,0,1.83,3.16,1.95,203.6,234.5,J67
2020-08-15,000728,2,523.5,2,0,3.5,3.85,2,102.5,222.5,J67
2020-08-16,000728,5,523,0.4,0,4.8,4.96,3.1,2055.2,2551.8,J67
2020-08-17,000728,36,244.94,0.69,0,3.14,4.02,2.29,882.38,2032.04,J67
2020-08-18,000728,47,362.79,1.09,0,2.04,3.52,2.22,643.25,508.59,J67
2020-08-19,000728,24,281.46,0.42,0,3.83,2.68,2.41,1236.5,899.56,J67
2020-08-20,000728,52,352.44,1.02,0,3.52,3.47,2.28,818.8,792.18,J67
2020-08-21,000728,62,333.1,0.89,0,1.55,3.79,2.23,12121.65,442.43,J67
2020-08-22,000728,4,296.5,0.5,0,3.75,4.27,2.13,1289.75,1003.75,J67
2020-08-23,000728,7,968.71,3.86,0,5.86,3.94,2.71,1258.14,1674.43,J67
2020-08-24,000728,37,361.73,1.11,0,6,3.06,2.34,958.64,764.96,J67
2020-08-25,000728,21,475.57,1.57,0,6.19,3.26,2.38,1968.55,766.05,J67
2020-08-26,000728,23,293.74,0.96,0,4.87,3.68,2.24,1531.1,601.95,J67
2020-08-27,000728,11,332.82,0.91,0,5.82,2.53,2.3,2962.5,422.7,J67
2020-08-28,000728,22,226.14,0.59,0,2.73,3.33,2,778.13,720.94,J67
2020-08-29,000728,2,346.5,0,0,2.5,3.25,2.75,1066.5,2214.5,J67
2020-08-30,000728,6,483,0.67,0,4.33,4.83,2.4,1621.8,1243.4,J67
2020-08-31,000728,31,295.32,0.77,0,2.65,3.23,2.31,1720.89,610.93,J67
2020-09-01,000728,17,317,0.76,0,4.47,4.53,2.43,2261.93,466.93,J67
2020-09-02,000728,29,217.83,0.28,0,5.28,2.93,2.17,411.79,463.38,J67
2020-09-03,000728,25,272.84,0.56,0,4.24,3.47,2.13,2329.85,589.75,J67
2020-09-04,000728,14,329.64,1.29,0,2.36,4.49,2,246.64,238.18,J67
2020-09-05,000728,3,492,1.33,0,1.33,0.62,2.67,1019,1830.33,J67
2020-09-06,000728,2,308.5,0,0,5,3.4,1,7,1,J67
2020-09-07,000728,13,289.62,1.23,0,4.85,2.88,2.27,738.69,778.85,J67
2020-09-08,000728,11,255.45,0.91,0,2.18,2.64,2.73,962.91,893.45,J67
2020-09-09,000728,19,188.95,0.58,0,3.53,3.03,1.93,490.5,994.57,J67
2020-09-10,000728,34,262.82,0.53,0,2.74,2.99,2.13,573.2,436.05,J67
2020-09-11,000728,34,154.79,0.29,0,2.76,3.76,2.35,931.26,1100.91,J67
2020-09-12,000728,3,349.33,1.67,0,1,4.21,2.17,136,411,J67
2020-09-13,000728,1,383,0,0,4,7.1,3,2277,547,J67
2020-09-14,000728,62,245.81,0.23,0,4.05,3.33,2.37,925.87,887.97,J67
2020-09-15,000728,37,231.27,0.38,0,3.3,3.14,2.16,489.5,518.89,J67
2020-09-16,000728,25,273.24,0.32,0,3.96,3.6,2.47,1605.61,856.39,J67
2020-09-17,000728,43,253.63,0.63,0,4.23,2.81,2.3,1693.14,813.11,J67
2020-09-18,000728,46,226,0.46,0,2.67,2.78,2.27,1030.46,685.6,J67
2020-09-19,000728,10,349.9,0.8,0,1.7,5.32,2.45,710.2,1004,J67
2020-09-20,000728,23,493.26,1.13,0,2.17,3.52,2.39,1271.28,1356.17,J67
2020-09-21,000728,377,272.05,0.72,0,2.46,3.01,2.22,1221.47,1656.29,J67
2020-09-22,000728,491,320.73,1.66,0,2.28,3.35,2.31,1193.26,1657.47,J67
2020-09-23,000728,608,315.84,1.06,0,1.59,2.86,2.16,1114.82,1079.13,J67
2020-09-24,000728,298,349.87,1.34,0,2.19,2.8,2.01,740.69,742.93,J67
2020-09-25,000728,385,499.76,1.22,0,1.9,2.69,1.92,2789.22,420.52,J67
2020-09-26,000728,35,962.34,4.71,0,3.03,2.98,2.5,18644.17,2327.43,J67
2020-09-27,000728,16,339.31,1,0,3.94,3.79,2.03,538.53,480.4,J67
2020-09-28,000728,105,268.71,1.43,0,3.23,2.79,2.04,540.05,587.15,J67
2020-09-29,000728,174,234.75,0.86,0,3.77,2.57,2.03,1020.86,721.64,J67
2020-09-30,000728,106,309.25,1.29,0,0.81,2.52,2.27,1266.73,2486.93,J67
2020-10-01,000728,3,674.33,0.33,0,2.67,1.91,1.5,638,867.67,J67
2020-10-02,000728,2,226.5,0,0,1.5,3.82,1.25,50,74.5,J67
2020-10-03,000728,6,428.33,1.83,0,0.5,4.23,2.8,1285,2545.8,J67
2020-10-05,000728,5,562.2,0.8,0,1,2.68,1.4,918,426.2,J67
2020-10-07,000728,3,722.33,2.33,0,3.67,5.2,3,2607.33,4089.33,J67
2020-10-08,000728,18,934.5,2.72,0,2,2.66,1.78,455.17,657.83,J67
2020-10-09,000728,960,499.48,1.12,0,1.37,3.25,2.19,954.91,1420.71,J67
2020-10-10,000728,182,790.53,2.45,0,2.03,2.83,2.18,868.18,1581.07,J67
2020-10-11,000728,112,749.1,1.75,0,1.27,2.91,2.01,1272.71,1812.68,J67
2020-10-12,000728,299,535.8,1.27,0,3.25,2.73,2.05,1147.73,1420.98,J67
2020-10-13,000728,303,641.15,1.92,0,2.59,3.45,2.1,1081.96,1018.01,J67
2020-10-14,000728,122,817.07,2.46,0,3.8,2.86,1.99,818.92,1065.31,J67
2020-10-15,000728,51,555.45,1.69,0,3.43,2.57,1.72,339.44,317.2,J67
2020-10-16,000728,35,620.77,2.09,0,3.14,3.03,1.98,658.47,505.97,J67
2020-10-17,000728,33,1273.94,3.18,0,3.52,4.39,2.19,1793.63,2751.66,J67
2020-10-18,000728,21,883.67,1.71,0,3.48,3.69,2,1255.55,2695.9,J67
2020-10-19,000728,31,666.65,2.1,0,5.45,2.76,2.21,1575.72,2288.28,J67
2020-10-20,000728,60,559.55,2.02,0,4.37,2.47,2.13,568.66,463.18,J67
2020-10-21,000728,99,429.71,1.54,0,3.94,3.32,2.14,742.14,1121.8,J67
2020-10-22,000728,252,374.75,1.31,0,2.69,2.84,1.94,1112.03,528.09,J67
2020-10-23,000728,96,371.02,0.92,0,3.66,2.91,2.03,8233.01,978.19,J67
2020-10-24,000728,18,387.06,1.22,0,2.39,2.07,2.19,365.44,270.38,J67
2020-10-25,000728,10,474.5,1,0,3.4,2.01,2.1,450.3,801.2,J67
2020-10-26,000728,155,327.8,1.01,0,3.74,2.77,1.95,1593.07,871.63,J67
2020-10-27,000728,122,347.23,1.12,0,5.13,3.15,2.12,2403.23,2040.38,J67
2020-10-28,000728,152,289.37,1.33,0,3.63,2.85,2.03,1902.07,538.85,J67
2020-10-29,000728,120,357.15,1.96,0,3.35,3.01,2.17,2342.89,647.04,J67
2020-10-30,000728,238,261.58,1.33,0,2.05,2.87,1.99,3380.68,504.17,J67
2020-10-31,000728,19,620.95,3.32,0,3.05,2.24,2.03,0,608.47,J67
2020-11-01,000728,33,657.18,2.82,0,2.3,1.71,2.05,0,2592.43,J67
2020-11-02,000728,92,319.12,1.24,0,3.64,2.36,2.16,0,572.55,J67
2020-11-03,000728,66,341.53,1.11,0,4.2,2.69,2.35,0,676.71,J67
2020-11-04,000728,42,304.45,1.21,0,3.52,2.3,2.42,0,625.91,J67
2020-11-05,000728,71,299.25,1.25,0,2.54,2.84,2.17,0,616.25,J67
2020-11-06,000728,63,245.9,0.71,0,1.97,3.37,2.25,0,571.21,J67
2020-11-07,000728,10,330.7,1.6,0,1,2.52,2.56,0,1277,J67
2020-11-08,000728,13,490.77,2.08,0,1.54,2.36,2.5,0,714.58,J67
2020-11-09,000728,102,274.16,0.78,0,3.47,2.5,2.11,0,327.23,J67
2020-11-10,000728,61,273.98,1,0,3.11,3.29,2.43,0,855.59,J67
2020-11-11,000728,47,292.36,1.49,0,3.17,2.93,2.54,0,871.58,J67
2020-11-12,000728,50,310,1.48,0,2.9,2.82,2.41,0,259.76,J67
2020-11-13,000728,45,370.98,1.6,0,3.67,2.4,2.34,0,0,J67
2020-11-14,000728,13,498,2,0,3.46,2.66,2.36,0,0,J67
2020-11-15,000728,8,450,1.5,0,2.5,2.92,2.79,0,0,J67
2020-11-16,000728,46,388.65,1.67,0,3.52,2.98,2.67,0,0,J67
